Date,Pollster,Sample size,Fianna Fáil,Fine Gael,Sinn Féin,Labour,Green Party,Independents/Other,Social Democrats,Solidarity-People Before Profit,Aontú,Sinn Féin (estimate),SF lower,SF upper,Fine Gael (estimate),FG lower,FG upper,Fianna Fáil (estimate),FF lower,FF upper,Labour (estimate),Lab lower,Lab upper,Green Party (estimate),GP lower,GP upper,Social Democrats (estimate),SocDem lower,SocDem upper,Solidarity-People Before Profit (estimate),S-PBP lower,S-PBP upper,Aontú (estimate),Aon lower,Aon upper,Independents/Other (estimate),Ind/Oth lower,Ind/Oth upper
25/03/2022,,,,,,,,,,,,32.37%,30.82%,33.90%,21.03%,19.29%,22.90%,19.77%,18.26%,21.31%,4.56%,3.93%,5.14%,4.27%,3.51%,5.01%,3.22%,2.48%,4.04%,2.69%,2.00%,3.34%,1.97%,1.54%,2.35%,10.13%,8.62%,11.71%
26/03/2022,,,,,,,,,,,,32.37%,30.83%,33.89%,21.09%,19.31%,22.88%,19.75%,18.25%,21.29%,4.56%,3.92%,5.13%,4.25%,3.50%,4.98%,3.22%,2.49%,4.06%,2.69%,2.00%,3.34%,1.97%,1.54%,2.35%,10.10%,8.62%,11.68%
27/03/2022,,,,,,,,,,,,32.37%,30.84%,33.91%,21.15%,19.35%,22.94%,19.73%,18.22%,21.26%,4.56%,3.94%,5.13%,4.23%,3.49%,4.95%,3.22%,2.48%,4.02%,2.69%,2.00%,3.33%,1.97%,1.54%,2.36%,10.08%,8.56%,11.65%
28/03/2022,,,,,,,,,,,,32.36%,30.85%,33.91%,21.21%,19.35%,22.98%,19.72%,18.24%,21.25%,4.56%,3.93%,5.14%,4.21%,3.46%,4.93%,3.22%,2.48%,4.02%,2.68%,2.00%,3.34%,1.97%,1.56%,2.35%,10.05%,8.58%,11.58%
29/03/2022,,,,,,,,,,,,32.36%,30.84%,33.93%,21.27%,19.48%,23.05%,19.71%,18.24%,21.25%,4.56%,3.93%,5.13%,4.19%,3.44%,4.90%,3.22%,2.50%,4.01%,2.68%,1.98%,3.34%,1.98%,1.55%,2.35%,10.03%,8.57%,11.54%
30/03/2022,,,,,,,,,,,,32.36%,30.89%,33.92%,21.33%,19.55%,23.12%,19.69%,18.23%,21.20%,4.56%,3.94%,5.12%,4.17%,3.43%,4.89%,3.23%,2.51%,4.03%,2.67%,1.98%,3.34%,1.98%,1.57%,2.36%,10.00%,8.55%,11.46%
31/03/2022,,,,,,,,,,,,32.36%,30.89%,33.91%,21.38%,19.64%,23.14%,19.68%,18.18%,21.19%,4.57%,3.94%,5.12%,4.15%,3.41%,4.85%,3.23%,2.50%,4.01%,2.67%,1.97%,3.33%,1.98%,1.58%,2.35%,9.97%,8.54%,11.41%
01/04/2022,Ireland Thinks,1135,18,22,33,4,3,9,6,2,3,32.37%,30.89%,33.91%,21.42%,19.74%,23.14%,19.68%,18.23%,21.12%,4.57%,3.95%,5.12%,4.14%,3.40%,4.83%,3.24%,2.54%,4.02%,2.67%,1.98%,3.33%,1.98%,1.57%,2.36%,9.94%,8.56%,11.33%
02/04/2022,,,,,,,,,,,,32.37%,30.87%,33.89%,21.47%,19.77%,23.17%,19.67%,18.18%,21.14%,4.57%,3.96%,5.12%,4.12%,3.39%,4.82%,3.23%,2.51%,3.99%,2.67%,1.99%,3.32%,1.98%,1.57%,2.36%,9.92%,8.55%,11.34%
03/04/2022,,,,,,,,,,,,32.38%,30.89%,33.93%,21.52%,19.78%,23.23%,19.67%,18.19%,21.14%,4.57%,3.95%,5.13%,4.10%,3.38%,4.78%,3.22%,2.51%,3.99%,2.67%,1.98%,3.33%,1.99%,1.57%,2.36%,9.89%,8.49%,11.33%
04/04/2022,,,,,,,,,,,,32.38%,30.89%,33.93%,21.56%,19.80%,23.30%,19.67%,18.21%,21.13%,4.57%,3.95%,5.12%,4.09%,3.36%,4.77%,3.20%,2.50%,3.97%,2.67%,1.97%,3.33%,1.99%,1.57%,2.36%,9.87%,8.45%,11.30%
05/04/2022,,,,,,,,,,,,32.39%,30.90%,33.92%,21.61%,19.88%,23.35%,19.68%,18.27%,21.19%,4.57%,3.95%,5.13%,4.07%,3.34%,4.75%,3.19%,2.50%,3.93%,2.67%,1.97%,3.32%,1.99%,1.58%,2.36%,9.83%,8.41%,11.27%
06/04/2022,,,,,,,,,,,,32.39%,30.88%,33.89%,21.66%,19.90%,23.42%,19.68%,18.26%,21.17%,4.57%,3.95%,5.12%,4.05%,3.34%,4.73%,3.18%,2.50%,3.92%,2.67%,1.96%,3.32%,1.99%,1.58%,2.36%,9.81%,8.41%,11.27%
07/04/2022,,,,,,,,,,,,32.39%,30.89%,33.93%,21.71%,20.06%,23.45%,19.68%,18.27%,21.17%,4.57%,3.96%,5.12%,4.03%,3.31%,4.71%,3.17%,2.49%,3.91%,2.66%,1.96%,3.33%,2.00%,1.60%,2.35%,9.79%,8.39%,11.24%
08/04/2022,,,,,,,,,,,,32.40%,30.88%,33.89%,21.75%,20.08%,23.51%,19.68%,18.24%,21.13%,4.57%,3.97%,5.11%,4.02%,3.31%,4.70%,3.16%,2.50%,3.87%,2.66%,1.95%,3.32%,2.00%,1.60%,2.36%,9.76%,8.37%,11.18%
09/04/2022,,,,,,,,,,,,32.41%,30.90%,33.90%,21.81%,20.15%,23.58%,19.66%,18.24%,21.13%,4.57%,3.96%,5.12%,4.00%,3.28%,4.66%,3.15%,2.48%,3.85%,2.66%,1.95%,3.32%,2.00%,1.61%,2.37%,9.73%,8.35%,11.13%
10/04/2022,,,,,,,,,,,,32.41%,30.93%,33.92%,21.85%,20.21%,23.62%,19.66%,18.26%,21.12%,4.57%,3.97%,5.12%,3.98%,3.26%,4.63%,3.14%,2.46%,3.82%,2.66%,1.96%,3.32%,2.01%,1.62%,2.37%,9.70%,8.34%,11.07%
11/04/2022,,,,,,,,,,,,32.44%,30.91%,33.96%,21.82%,20.14%,23.49%,19.68%,18.29%,21.12%,4.58%,3.96%,5.12%,3.97%,3.26%,4.61%,3.13%,2.46%,3.82%,2.67%,1.96%,3.33%,2.01%,1.62%,2.36%,9.71%,8.36%,11.11%
12/04/2022,Ipsos MRBI,1200,23,22,33,4,3,11,2,1,1,32.48%,31.01%,33.97%,21.78%,20.17%,23.47%,19.69%,18.24%,21.16%,4.58%,3.97%,5.14%,3.95%,3.24%,4.60%,3.12%,2.47%,3.79%,2.67%,1.96%,3.34%,2.01%,1.62%,2.37%,9.73%,8.34%,11.10%
13/04/2022,,,,,,,,,,,,32.53%,31.03%,34.02%,21.74%,20.12%,23.42%,19.66%,18.18%,21.18%,4.58%,3.97%,5.12%,3.95%,3.24%,4.61%,3.11%,2.47%,3.78%,2.68%,1.97%,3.34%,2.01%,1.61%,2.37%,9.74%,8.32%,11.20%
14/04/2022,,,,,,,,,,,,32.58%,31.08%,34.10%,21.69%,20.07%,23.51%,19.63%,18.14%,21.17%,4.58%,3.96%,5.14%,3.95%,3.22%,4.61%,3.11%,2.46%,3.79%,2.68%,1.97%,3.34%,2.02%,1.60%,2.38%,9.75%,8.28%,11.22%
15/04/2022,,,,,,,,,,,,32.62%,31.10%,34.14%,21.65%,19.99%,23.46%,19.61%,18.13%,21.17%,4.59%,3.97%,5.14%,3.95%,3.23%,4.63%,3.11%,2.45%,3.82%,2.69%,1.98%,3.34%,2.02%,1.62%,2.39%,9.76%,8.31%,11.21%
16/04/2022,,,,,,,,,,,,32.67%,31.11%,34.17%,21.61%,19.90%,23.38%,19.58%,18.10%,21.17%,4.59%,3.98%,5.15%,3.95%,3.22%,4.61%,3.10%,2.43%,3.82%,2.70%,1.99%,3.35%,2.03%,1.62%,2.40%,9.77%,8.32%,11.27%
17/04/2022,,,,,,,,,,,,32.72%,31.19%,34.27%,21.56%,19.86%,23.33%,19.55%,18.09%,21.13%,4.59%,3.98%,5.16%,3.95%,3.22%,4.62%,3.10%,2.42%,3.82%,2.70%,1.98%,3.36%,2.03%,1.63%,2.40%,9.78%,8.26%,11.31%
18/04/2022,,,,,,,,,,,,32.78%,31.21%,34.30%,21.51%,19.81%,23.33%,19.53%,18.05%,21.11%,4.60%,3.98%,5.16%,3.95%,3.20%,4.63%,3.10%,2.43%,3.80%,2.71%,1.99%,3.36%,2.03%,1.64%,2.40%,9.79%,8.24%,11.33%
19/04/2022,,,,,,,,,,,,32.83%,31.27%,34.38%,21.46%,19.81%,23.30%,19.50%,18.03%,21.06%,4.60%,3.99%,5.16%,3.95%,3.21%,4.63%,3.09%,2.40%,3.79%,2.72%,2.01%,3.37%,2.04%,1.64%,2.41%,9.80%,8.26%,11.32%
20/04/2022,Behaviour & Attitudes,957,23,24,32,5,4,8,2,1,1,32.88%,31.31%,34.46%,21.41%,19.71%,23.24%,19.48%,17.98%,21.05%,4.61%,3.99%,5.17%,3.95%,3.22%,4.64%,3.08%,2.39%,3.77%,2.73%,2.01%,3.37%,2.04%,1.64%,2.41%,9.81%,8.26%,11.34%
21/04/2022,,,,,,,,,,,,32.94%,31.38%,34.51%,21.37%,19.65%,23.21%,19.44%,17.96%,21.02%,4.61%,4.00%,5.16%,3.95%,3.23%,4.64%,3.08%,2.39%,3.81%,2.73%,2.02%,3.37%,2.05%,1.64%,2.42%,9.82%,8.29%,11.32%
22/04/2022,,,,,,,,,,,,32.99%,31.42%,34.56%,21.33%,19.63%,23.12%,19.42%,17.96%,20.95%,4.62%,3.99%,5.17%,3.95%,3.25%,4.63%,3.08%,2.38%,3.80%,2.74%,2.03%,3.39%,2.05%,1.63%,2.42%,9.83%,8.29%,11.33%
23/04/2022,,,,,,,,,,,,33.04%,31.50%,34.61%,21.29%,19.62%,23.10%,19.39%,17.94%,20.88%,4.62%,3.99%,5.19%,3.95%,3.25%,4.63%,3.07%,2.37%,3.77%,2.75%,2.04%,3.39%,2.05%,1.64%,2.41%,9.83%,8.31%,11.32%
24/04/2022,,,,,,,,,,,,33.09%,31.54%,34.67%,21.26%,19.58%,23.03%,19.37%,17.95%,20.87%,4.62%,3.99%,5.19%,3.95%,3.23%,4.64%,3.07%,2.36%,3.75%,2.75%,2.04%,3.39%,2.06%,1.65%,2.42%,9.83%,8.31%,11.30%
25/04/2022,,,,,,,,,,,,33.15%,31.61%,34.72%,21.21%,19.57%,22.94%,19.35%,17.92%,20.81%,4.63%,4.00%,5.18%,3.95%,3.23%,4.62%,3.06%,2.36%,3.77%,2.76%,2.05%,3.40%,2.06%,1.65%,2.43%,9.84%,8.33%,11.28%
26/04/2022,,,,,,,,,,,,33.18%,31.67%,34.80%,21.19%,19.59%,22.93%,19.32%,17.90%,20.80%,4.63%,3.99%,5.19%,3.95%,3.24%,4.62%,3.05%,2.36%,3.78%,2.77%,2.05%,3.41%,2.06%,1.65%,2.44%,9.85%,8.34%,11.37%
27/04/2022,Red C,1014,16,21,34,4,4,11,5,3,2,33.21%,31.69%,34.78%,21.18%,19.51%,22.94%,19.29%,17.84%,20.78%,4.63%,3.98%,5.19%,3.94%,3.23%,4.62%,3.04%,2.34%,3.76%,2.77%,2.07%,3.41%,2.07%,1.67%,2.43%,9.87%,8.41%,11.42%
28/04/2022,,,,,,,,,,,,33.25%,31.73%,34.77%,21.16%,19.50%,22.91%,19.26%,17.79%,20.76%,4.63%,3.99%,5.20%,3.94%,3.22%,4.62%,3.03%,2.32%,3.76%,2.77%,2.07%,3.41%,2.07%,1.68%,2.44%,9.89%,8.41%,11.41%
29/04/2022,,,,,,,,,,,,33.28%,31.76%,34.84%,21.16%,19.47%,22.85%,19.23%,17.77%,20.75%,4.63%,3.97%,5.21%,3.93%,3.23%,4.61%,3.02%,2.31%,3.73%,2.78%,2.07%,3.42%,2.07%,1.68%,2.44%,9.90%,8.40%,11.42%
30/04/2022,,,,,,,,,,,,33.32%,31.75%,34.88%,21.15%,19.51%,22.84%,19.19%,17.73%,20.71%,4.63%,3.97%,5.21%,3.93%,3.21%,4.62%,3.01%,2.31%,3.72%,2.78%,2.07%,3.42%,2.08%,1.68%,2.44%,9.91%,8.41%,11.44%
01/05/2022,,,,,,,,,,,,33.36%,31.80%,34.92%,21.14%,19.52%,22.84%,19.15%,17.75%,20.63%,4.64%,3.99%,5.20%,3.92%,3.21%,4.60%,3.00%,2.29%,3.70%,2.79%,2.07%,3.43%,2.08%,1.68%,2.45%,9.92%,8.46%,11.45%
02/05/2022,,,,,,,,,,,,33.40%,31.88%,34.95%,21.12%,19.49%,22.80%,19.12%,17.70%,20.65%,4.64%,4.00%,5.20%,3.92%,3.19%,4.59%,2.99%,2.27%,3.67%,2.79%,2.09%,3.43%,2.08%,1.68%,2.46%,9.94%,8.47%,11.45%
03/05/2022,,,,,,,,,,,,33.43%,31.91%,34.99%,21.11%,19.46%,22.83%,19.09%,17.68%,20.60%,4.64%,4.00%,5.19%,3.91%,3.20%,4.61%,2.97%,2.28%,3.65%,2.80%,2.09%,3.43%,2.09%,1.69%,2.46%,9.96%,8.50%,11.43%
04/05/2022,,,,,,,,,,,,33.47%,31.94%,35.03%,21.11%,19.54%,22.82%,19.06%,17.68%,20.54%,4.64%,4.01%,5.19%,3.90%,3.21%,4.59%,2.96%,2.28%,3.63%,2.80%,2.10%,3.44%,2.09%,1.69%,2.47%,9.96%,8.51%,11.37%
05/05/2022,,,,,,,,,,,,33.50%,32.00%,35.04%,21.12%,19.55%,22.84%,18.99%,17.58%,20.49%,4.64%,4.00%,5.20%,3.92%,3.21%,4.60%,2.95%,2.27%,3.61%,2.81%,2.10%,3.45%,2.09%,1.68%,2.48%,9.98%,8.54%,11.38%
06/05/2022,Ireland Thinks,1002,16,23,34,4,4,9,4,3,3,33.54%,32.03%,35.10%,21.14%,19.55%,22.88%,18.92%,17.54%,20.41%,4.64%,3.99%,5.18%,3.95%,3.23%,4.64%,2.93%,2.26%,3.60%,2.81%,2.10%,3.44%,2.09%,1.68%,2.48%,9.98%,8.51%,11.39%
07/05/2022,,,,,,,,,,,,33.57%,32.08%,35.14%,21.12%,19.48%,22.90%,18.91%,17.51%,20.39%,4.64%,4.00%,5.19%,3.96%,3.24%,4.66%,2.91%,2.22%,3.57%,2.82%,2.10%,3.45%,2.09%,1.69%,2.47%,9.99%,8.51%,11.45%
08/05/2022,,,,,,,,,,,,33.61%,32.08%,35.23%,21.09%,19.40%,22.91%,18.89%,17.41%,20.43%,4.64%,3.99%,5.20%,3.97%,3.24%,4.67%,2.89%,2.20%,3.56%,2.82%,2.09%,3.46%,2.10%,1.68%,2.48%,9.99%,8.47%,11.49%
09/05/2022,,,,,,,,,,,,33.65%,32.09%,35.26%,21.06%,19.37%,22.91%,18.87%,17.37%,20.39%,4.64%,3.99%,5.20%,3.98%,3.26%,4.68%,2.88%,2.17%,3.54%,2.82%,2.10%,3.46%,2.10%,1.69%,2.49%,10.00%,8.45%,11.51%
10/05/2022,Behaviour & Attitudes,908,24,19,36,5,2,9,2,2,1,33.67%,32.09%,35.31%,21.04%,19.31%,22.90%,18.86%,17.34%,20.39%,4.64%,3.99%,5.21%,4.00%,3.26%,4.70%,2.86%,2.16%,3.54%,2.83%,2.11%,3.46%,2.10%,1.69%,2.48%,10.01%,8.42%,11.57%
11/05/2022,,,,,,,,,,,,33.71%,32.09%,35.38%,21.01%,19.26%,22.93%,18.84%,17.29%,20.39%,4.64%,4.00%,5.21%,4.01%,3.26%,4.72%,2.84%,2.15%,3.52%,2.83%,2.11%,3.46%,2.10%,1.71%,2.50%,10.01%,8.36%,11.60%
12/05/2022,,,,,,,,,,,,33.74%,32.16%,35.40%,20.99%,19.19%,22.86%,18.83%,17.24%,20.38%,4.64%,4.00%,5.21%,4.02%,3.26%,4.75%,2.83%,2.13%,3.49%,2.84%,2.12%,3.47%,2.10%,1.70%,2.49%,10.01%,8.36%,11.61%
13/05/2022,,,,,,,,,,,,33.78%,32.13%,35.50%,20.96%,19.15%,22.90%,18.81%,17.28%,20.34%,4.64%,3.99%,5.21%,4.03%,3.28%,4.76%,2.81%,2.12%,3.49%,2.84%,2.11%,3.47%,2.11%,1.71%,2.51%,10.01%,8.37%,11.62%
14/05/2022,,,,,,,,,,,,33.82%,32.17%,35.52%,20.94%,19.15%,22.81%,18.80%,17.28%,20.36%,4.64%,3.99%,5.22%,4.04%,3.28%,4.78%,2.80%,2.12%,3.46%,2.84%,2.11%,3.48%,2.11%,1.71%,2.50%,10.02%,8.42%,11.60%
15/05/2022,,,,,,,,,,,,33.85%,32.24%,35.53%,20.91%,19.11%,22.85%,18.78%,17.26%,20.35%,4.64%,3.97%,5.22%,4.06%,3.28%,4.80%,2.78%,2.09%,3.45%,2.85%,2.12%,3.48%,2.11%,1.71%,2.51%,10.02%,8.40%,11.64%
16/05/2022,,,,,,,,,,,,33.88%,32.26%,35.60%,20.89%,19.07%,22.81%,18.77%,17.21%,20.34%,4.64%,3.96%,5.22%,4.07%,3.28%,4.80%,2.77%,2.07%,3.44%,2.85%,2.12%,3.48%,2.11%,1.71%,2.51%,10.03%,8.43%,11.63%
17/05/2022,,,,,,,,,,,,33.91%,32.30%,35.68%,20.86%,19.10%,22.72%,18.75%,17.21%,20.28%,4.64%,3.95%,5.22%,4.08%,3.30%,4.83%,2.75%,2.06%,3.42%,2.85%,2.12%,3.49%,2.12%,1.69%,2.51%,10.04%,8.43%,11.61%
18/05/2022,,,,,,,,,,,,33.96%,32.32%,35.70%,20.83%,19.08%,22.66%,18.73%,17.16%,20.30%,4.64%,3.94%,5.21%,4.10%,3.29%,4.84%,2.73%,2.04%,3.40%,2.86%,2.12%,3.49%,2.12%,1.69%,2.52%,10.05%,8.47%,11.64%
19/05/2022,,,,,,,,,,,,33.99%,32.37%,35.72%,20.80%,19.06%,22.68%,18.71%,17.13%,20.30%,4.64%,3.95%,5.21%,4.11%,3.33%,4.85%,2.72%,2.01%,3.36%,2.86%,2.13%,3.50%,2.12%,1.70%,2.52%,10.06%,8.48%,11.61%
20/05/2022,,,,,,,,,,,,34.03%,32.39%,35.73%,20.78%,19.04%,22.63%,18.69%,17.15%,20.24%,4.64%,3.95%,5.23%,4.12%,3.35%,4.85%,2.70%,1.99%,3.32%,2.87%,2.12%,3.50%,2.12%,1.70%,2.52%,10.06%,8.48%,11.65%
21/05/2022,,,,,,,,,,,,34.05%,32.41%,35.75%,20.76%,19.05%,22.59%,18.67%,17.12%,20.22%,4.64%,3.96%,5.22%,4.14%,3.36%,4.87%,2.68%,1.98%,3.30%,2.87%,2.13%,3.50%,2.12%,1.72%,2.51%,10.07%,8.49%,11.64%
22/05/2022,,,,,,,,,,,,34.09%,32.49%,35.78%,20.74%,19.06%,22.53%,18.65%,17.13%,20.17%,4.64%,3.96%,5.23%,4.14%,3.38%,4.88%,2.67%,1.97%,3.28%,2.87%,2.14%,3.50%,2.12%,1.71%,2.52%,10.07%,8.50%,11.61%
23/05/2022,,,,,,,,,,,,34.12%,32.54%,35.81%,20.73%,19.05%,22.48%,18.63%,17.14%,20.12%,4.63%,3.97%,5.23%,4.16%,3.41%,4.90%,2.65%,1.95%,3.28%,2.88%,2.15%,3.50%,2.12%,1.73%,2.51%,10.07%,8.54%,11.56%
24/05/2022,,,,,,,,,,,,34.14%,32.57%,35.86%,20.75%,19.05%,22.44%,18.62%,17.16%,20.08%,4.64%,3.97%,5.22%,4.16%,3.39%,4.90%,2.63%,1.94%,3.27%,2.88%,2.14%,3.51%,2.13%,1.72%,2.51%,10.06%,8.56%,11.59%
25/05/2022,Red C,1002,15,20,36,3,5,12,4,3,2,34.16%,32.56%,35.84%,20.77%,19.08%,22.46%,18.61%,17.16%,20.06%,4.64%,3.97%,5.22%,4.16%,3.39%,4.90%,2.62%,1.90%,3.23%,2.88%,2.14%,3.50%,2.13%,1.73%,2.52%,10.04%,8.56%,11.52%
26/05/2022,,,,,,,,,,,,34.17%,32.60%,35.85%,20.80%,19.10%,22.46%,18.59%,17.13%,20.05%,4.64%,3.97%,5.23%,4.17%,3.41%,4.91%,2.60%,1.91%,3.20%,2.88%,2.15%,3.51%,2.13%,1.72%,2.53%,10.02%,8.59%,11.51%
27/05/2022,,,,,,,,,,,,34.20%,32.61%,35.89%,20.82%,19.13%,22.48%,18.57%,17.10%,20.02%,4.64%,3.97%,5.21%,4.17%,3.41%,4.90%,2.59%,1.91%,3.18%,2.88%,2.16%,3.51%,2.13%,1.71%,2.53%,10.01%,8.55%,11.48%
28/05/2022,,,,,,,,,,,,34.22%,32.63%,35.93%,20.84%,19.15%,22.49%,18.55%,17.10%,20.00%,4.64%,3.97%,5.21%,4.17%,3.42%,4.89%,2.57%,1.90%,3.16%,2.88%,2.15%,3.51%,2.13%,1.72%,2.52%,9.99%,8.53%,11.44%
29/05/2022,,,,,,,,,,,,34.24%,32.60%,35.94%,20.87%,19.19%,22.57%,18.53%,17.07%,19.98%,4.64%,3.96%,5.21%,4.17%,3.41%,4.89%,2.55%,1.91%,3.14%,2.88%,2.15%,3.51%,2.13%,1.72%,2.52%,9.97%,8.52%,11.36%
30/05/2022,,,,,,,,,,,,34.26%,32.60%,35.95%,20.89%,19.21%,22.58%,18.52%,17.09%,19.97%,4.65%,3.98%,5.21%,4.17%,3.42%,4.90%,2.54%,1.89%,3.12%,2.89%,2.14%,3.51%,2.14%,1.72%,2.53%,9.95%,8.51%,11.36%
31/05/2022,,,,,,,,,,,,34.28%,32.62%,35.94%,20.92%,19.28%,22.63%,18.50%,17.05%,19.94%,4.65%,3.97%,5.23%,4.18%,3.42%,4.89%,2.53%,1.89%,3.11%,2.89%,2.16%,3.52%,2.14%,1.72%,2.54%,9.93%,8.49%,11.36%
01/06/2022,,,,,,,,,,,,34.30%,32.64%,35.91%,20.95%,19.34%,22.62%,18.48%,17.06%,19.92%,4.65%,3.97%,5.24%,4.18%,3.41%,4.90%,2.51%,1.87%,3.08%,2.89%,2.16%,3.53%,2.14%,1.72%,2.54%,9.91%,8.46%,11.30%
02/06/2022,,,,,,,,,,,,34.32%,32.69%,36.00%,20.87%,19.27%,22.54%,18.45%,17.04%,19.89%,4.65%,3.98%,5.24%,4.18%,3.41%,4.91%,2.53%,1.89%,3.10%,2.89%,2.16%,3.53%,2.14%,1.71%,2.54%,9.97%,8.54%,11.38%
03/06/2022,,,,,,,,,,,,34.34%,32.69%,36.03%,20.78%,19.18%,22.39%,18.44%,17.03%,19.88%,4.65%,3.97%,5.23%,4.18%,3.42%,4.91%,2.54%,1.88%,3.12%,2.90%,2.17%,3.53%,2.13%,1.71%,2.54%,10.05%,8.61%,11.52%
04/06/2022,Ireland Thinks,1211,17,20,35,4,3,10,5,3,3,34.35%,32.72%,36.04%,20.70%,19.14%,22.26%,18.41%,17.05%,19.80%,4.65%,3.97%,5.23%,4.18%,3.43%,4.89%,2.55%,1.90%,3.13%,2.90%,2.19%,3.54%,2.13%,1.71%,2.53%,10.12%,8.68%,11.54%
05/06/2022,,,,,,,,,,,,34.37%,32.77%,36.08%,20.67%,19.06%,22.26%,18.38%,16.96%,19.81%,4.65%,3.98%,5.22%,4.19%,3.43%,4.88%,2.55%,1.91%,3.14%,2.91%,2.19%,3.54%,2.14%,1.72%,2.53%,10.15%,8.68%,11.59%
06/06/2022,,,,,,,,,,,,34.39%,32.77%,36.09%,20.64%,19.00%,22.27%,18.36%,16.89%,19.81%,4.65%,3.97%,5.22%,4.19%,3.43%,4.90%,2.56%,1.90%,3.14%,2.91%,2.19%,3.54%,2.14%,1.71%,2.54%,10.17%,8.74%,11.68%
07/06/2022,Behaviour & Attitudes,917,22,23,37,5,4,7,0,1,1,34.41%,32.77%,36.13%,20.61%,18.95%,22.31%,18.33%,16.84%,19.81%,4.65%,3.96%,5.23%,4.20%,3.42%,4.91%,2.56%,1.93%,3.16%,2.92%,2.20%,3.54%,2.14%,1.71%,2.54%,10.20%,8.67%,11.78%
08/06/2022,,,,,,,,,,,,34.42%,32.77%,36.16%,20.58%,18.89%,22.27%,18.30%,16.81%,19.80%,4.64%,3.97%,5.22%,4.20%,3.44%,4.92%,2.57%,1.95%,3.17%,2.92%,2.21%,3.54%,2.14%,1.71%,2.55%,10.23%,8.71%,11.84%
09/06/2022,,,,,,,,,,,,34.44%,32.79%,36.21%,20.55%,18.81%,22.30%,18.28%,16.74%,19.80%,4.64%,3.97%,5.24%,4.21%,3.44%,4.92%,2.57%,1.93%,3.17%,2.92%,2.22%,3.55%,2.14%,1.71%,2.55%,10.25%,8.69%,11.87%
10/06/2022,,,,,,,,,,,,34.46%,32.79%,36.22%,20.52%,18.73%,22.26%,18.25%,16.73%,19.80%,4.64%,3.96%,5.24%,4.21%,3.44%,4.93%,2.58%,1.93%,3.19%,2.93%,2.22%,3.55%,2.14%,1.72%,2.54%,10.27%,8.65%,11.90%
11/06/2022,,,,,,,,,,,,34.47%,32.80%,36.26%,20.49%,18.73%,22.30%,18.22%,16.66%,19.84%,4.64%,3.97%,5.25%,4.22%,3.44%,4.95%,2.58%,1.91%,3.20%,2.93%,2.23%,3.56%,2.14%,1.72%,2.55%,10.30%,8.70%,11.93%
12/06/2022,,,,,,,,,,,,34.49%,32.81%,36.28%,20.46%,18.69%,22.26%,18.20%,16.67%,19.79%,4.64%,3.95%,5.25%,4.23%,3.45%,4.95%,2.58%,1.91%,3.21%,2.93%,2.22%,3.56%,2.14%,1.72%,2.54%,10.32%,8.73%,12.00%
13/06/2022,,,,,,,,,,,,34.51%,32.83%,36.27%,20.42%,18.69%,22.17%,18.18%,16.63%,19.80%,4.64%,3.95%,5.25%,4.23%,3.45%,4.95%,2.59%,1.91%,3.21%,2.94%,2.23%,3.56%,2.14%,1.72%,2.54%,10.35%,8.73%,12.02%
14/06/2022,,,,,,,,,,,,34.53%,32.85%,36.28%,20.39%,18.64%,22.15%,18.16%,16.61%,19.73%,4.64%,3.95%,5.23%,4.24%,3.46%,4.97%,2.59%,1.92%,3.20%,2.94%,2.24%,3.57%,2.14%,1.72%,2.55%,10.37%,8.76%,12.02%
15/06/2022,,,,,,,,,,,,34.54%,32.88%,36.31%,20.36%,18.60%,22.10%,18.14%,16.57%,19.75%,4.64%,3.94%,5.25%,4.24%,3.44%,4.99%,2.59%,1.94%,3.20%,2.95%,2.23%,3.57%,2.14%,1.73%,2.55%,10.40%,8.78%,12.07%
16/06/2022,,,,,,,,,,,,34.56%,32.90%,36.35%,20.33%,18.60%,22.11%,18.11%,16.51%,19.71%,4.64%,3.93%,5.25%,4.25%,3.46%,5.02%,2.60%,1.93%,3.20%,2.95%,2.24%,3.57%,2.14%,1.71%,2.56%,10.43%,8.80%,12.10%
17/06/2022,,,,,,,,,,,,34.58%,32.91%,36.32%,20.29%,18.60%,22.02%,18.08%,16.52%,19.62%,4.64%,3.94%,5.25%,4.26%,3.48%,5.01%,2.60%,1.94%,3.22%,2.96%,2.26%,3.57%,2.14%,1.72%,2.57%,10.45%,8.83%,12.14%
18/06/2022,,,,,,,,,,,,34.60%,32.92%,36.36%,20.26%,18.51%,21.98%,18.05%,16.47%,19.55%,4.64%,3.95%,5.25%,4.26%,3.48%,5.02%,2.61%,1.95%,3.22%,2.96%,2.25%,3.58%,2.15%,1.72%,2.56%,10.47%,8.86%,12.17%
19/06/2022,,,,,,,,,,,,34.61%,32.98%,36.34%,20.23%,18.56%,21.92%,18.03%,16.45%,19.54%,4.64%,3.95%,5.23%,4.27%,3.49%,5.00%,2.61%,1.95%,3.23%,2.96%,2.26%,3.58%,2.15%,1.73%,2.57%,10.51%,8.89%,12.14%
20/06/2022,,,,,,,,,,,,34.63%,32.98%,36.38%,20.20%,18.54%,21.89%,18.00%,16.45%,19.50%,4.64%,3.94%,5.22%,4.27%,3.52%,4.99%,2.62%,1.95%,3.24%,2.97%,2.27%,3.59%,2.15%,1.73%,2.56%,10.54%,8.97%,12.17%
